ID	Codón_CTG	Tamaño	Frecuencia%	Intrones
DEHA2D07942g	5	828	0.6039%	0
DEHA2D08140g	5	785	0.6369%	0
DEHA2D09196g	5	753	0.6640%	1
DEHA2D09438g	5	1457	0.3432%	1
DEHA2D09636g	5	732	0.6831%	0
DEHA2D10230g	5	860	0.5814%	0
DEHA2D10384g	5	1021	0.4897%	0
DEHA2D10626g	5	532	0.9398%	0
DEHA2D11946g	5	444	1.1261%	0
DEHA2D12276g	5	924	0.5411%	0
DEHA2D14498g	5	1100	0.4545%	0
DEHA2D14520g	5	574	0.8711%	0
DEHA2D14850g	5	474	1.0549%	0
DEHA2D14894g	5	583	0.8576%	0
DEHA2D15268g	5	807	0.6196%	0
DEHA2D15378g	5	548	0.9124%	0
DEHA2D15400g	5	353	1.4164%	0
DEHA2D15488g	5	1346	0.3715%	1
DEHA2D15510g	5	970	0.5155%	0
DEHA2D16148g	5	795	0.6289%	0
DEHA2D16214g	5	734	0.6812%	0
DEHA2D17490g	5	439	1.1390%	0
DEHA2D17688g	5	788	0.6345%	1
DEHA2D17930g	5	953	0.5247%	0
DEHA2E00220g	5	944	0.5297%	0
DEHA2E00880g	5	690	0.7246%	0
DEHA2E01452g	5	970	0.5155%	0
DEHA2E01584g	5	565	0.8850%	0
DEHA2E02068g	5	2433	0.2055%	0
DEHA2E02464g	5	1192	0.4195%	0
DEHA2E02948g	5	595	0.8403%	0
DEHA2E03344g	5	744	0.6720%	0
DEHA2E04136g	5	463	1.0799%	0
DEHA2E04466g	5	855	0.5848%	0
DEHA2E05632g	5	1184	0.4223%	0
DEHA2E06644g	5	573	0.8726%	0
DEHA2E06864g	5	957	0.5225%	0
DEHA2E07348g	5	592	0.8446%	0
DEHA2E07590g	5	455	1.0989%	0
DEHA2E08030g	5	392	1.2755%	0
DEHA2E08250g	5	513	0.9747%	0
DEHA2E08448g	5	453	1.1038%	0
DEHA2E08756g	5	839	0.5959%	1
DEHA2E09944g	5	622	0.8039%	0
DEHA2E10450g	5	498	1.0040%	1
DEHA2E10934g	5	1157	0.4322%	0
DEHA2E13244g	5	1046	0.4780%	0
DEHA2E13464g	5	432	1.1574%	0
DEHA2E14322g	5	654	0.7645%	0
DEHA2E14344g	5	647	0.7728%	0
DEHA2E14388g	5	1273	0.3928%	0
DEHA2E14608g	5	1599	0.3127%	0
DEHA2E15510g	5	960	0.5208%	0
DEHA2E15620g	5	4999	0.1000%	0
DEHA2E15752g	5	537	0.9311%	0
DEHA2E16214g	5	472	1.0593%	0
DEHA2E17292g	5	607	0.8237%	0
DEHA2E17380g	5	692	0.7225%	0
DEHA2E17512g	5	1229	0.4068%	0
DEHA2E17578g	5	447	1.1186%	0
DEHA2E17842g	5	265	1.8868%	0
DEHA2E18392g	5	1016	0.4921%	0
DEHA2E18502g	5	441	1.1338%	0
DEHA2E18898g	5	1003	0.4985%	0
DEHA2E19558g	5	522	0.9579%	0
DEHA2E19976g	5	512	0.9766%	0
DEHA2E20636g	5	355	1.4085%	0
DEHA2E20922g	5	660	0.7576%	0
DEHA2E20966g	5	608	0.8224%	0
DEHA2E21692g	5	637	0.7849%	0
DEHA2E22572g	5	2387	0.2095%	1
DEHA2E22792g	5	633	0.7899%	1
DEHA2E23694g	5	329	1.5198%	0
DEHA2E23782g	5	384	1.3021%	0
DEHA2F00198g	5	474	1.0549%	0
DEHA2F00858g	5	572	0.8741%	0
DEHA2F00946g	5	664	0.7530%	0
DEHA2F01276g	5	486	1.0288%	0
DEHA2F01584g	5	563	0.8881%	0
DEHA2F01672g	5	726	0.6887%	0
DEHA2F02442g	5	471	1.0616%	0
DEHA2F03432g	5	2736	0.1827%	0
DEHA2F03498g	5	469	1.0661%	0
DEHA2F03784g	5	512	0.9766%	0
DEHA2F04004g	5	606	0.8251%	0
DEHA2F06600g	5	1003	0.4985%	0
DEHA2F07040g	5	655	0.7634%	0
DEHA2F07788g	5	1257	0.3978%	0
DEHA2F08162g	5	985	0.5076%	0
DEHA2F08338g	5	636	0.7862%	0
DEHA2F08426g	5	265	1.8868%	0
DEHA2F08822g	5	323	1.5480%	0
DEHA2F10318g	5	662	0.7553%	0
DEHA2F10824g	5	1444	0.3463%	0
DEHA2F13024g	5	670	0.7463%	0
DEHA2F13530g	5	1047	0.4776%	0
DEHA2F16764g	5	628	0.7962%	0
DEHA2F17028g	5	229	2.1834%	0
DEHA2F17226g	5	1213	0.4122%	0
DEHA2F17512g	5	450	1.1111%	0
DEHA2F18018g	5	392	1.2755%	0
DEHA2F18876g	5	682	0.7331%	0
DEHA2F20064g	5	974	0.5133%	0
DEHA2F20834g	5	1088	0.4596%	0
DEHA2F20922g	5	609	0.8210%	0
DEHA2F21450g	5	1079	0.4634%	0
DEHA2F21758g	5	1080	0.4630%	0
DEHA2F22132g	5	295	1.6949%	0
DEHA2F22352g	5	684	0.7310%	0
DEHA2F22990g	5	633	0.7899%	0
DEHA2F24420g	5	708	0.7062%	0
DEHA2F25322g	5	998	0.5010%	0
DEHA2F25828g	5	704	0.7102%	0
DEHA2F25894g	5	578	0.8651%	0
DEHA2F26664g	5	483	1.0352%	0
DEHA2F26752g	5	1138	0.4394%	0
DEHA2F26796g	5	604	0.8278%	0
DEHA2F27280g	5	822	0.6083%	0
DEHA2F27368g	5	641	0.7800%	0
DEHA2G01430g	5	883	0.5663%	0
DEHA2G01804g	5	373	1.3405%	0
DEHA2G01892g	5	1147	0.4359%	0
DEHA2G01936g	5	774	0.6460%	0
DEHA2G02530g	5	1191	0.4198%	0
DEHA2G02948g	5	2205	0.2268%	0
DEHA2G03652g	5	815	0.6135%	0
DEHA2G04246g	5	736	0.6793%	0
DEHA2G04466g	5	533	0.9381%	0
DEHA2G04928g	5	794	0.6297%	0
DEHA2G05720g	5	418	1.1962%	0
DEHA2G06160g	5	798	0.6266%	0
DEHA2G06600g	5	433	1.1547%	0
DEHA2G06710g	5	799	0.6258%	0
DEHA2G06776g	5	943	0.5302%	0
DEHA2G06996g	5	873	0.5727%	0
DEHA2G08382g	5	913	0.5476%	0
DEHA2G08712g	5	1318	0.3794%	0
DEHA2G09900g	5	1178	0.4244%	0
DEHA2G09966g	5	1102	0.4537%	0
DEHA2G10164g	5	843	0.5931%	0
DEHA2G11660g	5	424	1.1792%	0
DEHA2G11792g	5	572	0.8741%	0
DEHA2G12166g	5	654	0.7645%	0
DEHA2G12364g	5	532	0.9398%	0
DEHA2G12892g	5	2145	0.2331%	0
DEHA2G13244g	5	689	0.7257%	0
DEHA2G13398g	5	558	0.8961%	0
DEHA2G14146g	5	652	0.7669%	0
DEHA2G16720g	5	885	0.5650%	0
DEHA2G17094g	5	670	0.7463%	0
DEHA2G17314g	5	691	0.7236%	0
DEHA2G17908g	5	1342	0.3726%	0
DEHA2G18986g	5	398	1.2563%	0
DEHA2G20394g	5	1942	0.2575%	0
DEHA2G22330g	5	564	0.8865%	1
DEHA2G22638g	5	506	0.9881%	0
DEHA2G23540g	5	865	0.5780%	0
DEHA2G24244g	5	665	0.7519%	0
DEHA2G24464g	5	1084	0.4613%	0
DEHA2A01034g	4	657	0.6088%	1
DEHA2A01474g	4	452	0.8850%	0
DEHA2A01738g	4	586	0.6826%	0
DEHA2A02024g	4	654	0.6116%	0
DEHA2A02112g	4	820	0.4878%	0
DEHA2A02266g	4	749	0.5340%	0
DEHA2A02354g	4	826	0.4843%	0
DEHA2A03586g	4	721	0.5548%	0
DEHA2A03740g	4	319	1.2539%	1
DEHA2A04378g	4	877	0.4561%	0
DEHA2A04796g	4	414	0.9662%	0
DEHA2A05082g	4	1586	0.2522%	0
DEHA2A05214g	4	368	1.0870%	0
DEHA2A05346g	4	602	0.6645%	0
DEHA2A05434g	4	808	0.4950%	0
DEHA2A05500g	4	649	0.6163%	0
DEHA2A06512g	4	831	0.4813%	0
DEHA2A06622g	4	289	1.3841%	1
DEHA2A07150g	4	299	1.3378%	0
DEHA2A07502g	4	562	0.7117%	0
DEHA2A07810g	4	808	0.4950%	0
DEHA2A08052g	4	388	1.0309%	0
DEHA2A08074g	4	344	1.1628%	0
DEHA2A08382g	4	448	0.8929%	0
DEHA2A09614g	4	415	0.9639%	0
DEHA2A09812g	4	926	0.4320%	0
DEHA2A09966g	4	593	0.6745%	0
DEHA2A10230g	4	1219	0.3281%	0
DEHA2A10296g	4	344	1.1628%	0
DEHA2A10648g	4	498	0.8032%	0
DEHA2A11638g	4	699	0.5722%	0
DEHA2A11946g	4	1558	0.2567%	0
DEHA2A13046g	4	760	0.5263%	0
DEHA2A13244g	4	785	0.5096%	0
DEHA2A13574g	4	327	1.2232%	0
DEHA2A13904g	4	1082	0.3697%	0
DEHA2B01320g	4	563	0.7105%	0
DEHA2B01408g	4	376	1.0638%	0
DEHA2B01628g	4	592	0.6757%	0
DEHA2B02112g	4	545	0.7339%	0
DEHA2B02200g	4	276	1.4493%	0
DEHA2B02376g	4	553	0.7233%	0
DEHA2B02508g	4	688	0.5814%	0
DEHA2B03168g	4	790	0.5063%	0
DEHA2B03520g	4	249	1.6064%	0
DEHA2B03718g	4	1033	0.3872%	0
DEHA2B03938g	4	960	0.4167%	0
DEHA2B04312g	4	1135	0.3524%	0
DEHA2B04708g	4	507	0.7890%	0
DEHA2B05016g	4	802	0.4988%	0
DEHA2B05500g	4	864	0.4630%	0
DEHA2B05676g	4	524	0.7634%	0
DEHA2B05962g	4	415	0.9639%	0
DEHA2B06116g	4	368	1.0870%	0
DEHA2B06270g	4	668	0.5988%	0
DEHA2B06600g	4	955	0.4188%	1
DEHA2B07480g	4	275	1.4545%	0
DEHA2B07810g	4	350	1.1429%	0
DEHA2B08514g	4	426	0.9390%	0
DEHA2B09966g	4	191	2.0942%	0
DEHA2B11176g	4	630	0.6349%	1
DEHA2B11484g	4	319	1.2539%	0
DEHA2B11880g	4	746	0.5362%	0
DEHA2B12276g	4	346	1.1561%	0
DEHA2B12870g	4	600	0.6667%	0
DEHA2B13574g	4	1028	0.3891%	0
DEHA2B13904g	4	168	2.3810%	0
DEHA2B14146g	4	670	0.5970%	0
DEHA2B14168g	4	905	0.4420%	0
DEHA2B14366g	4	1075	0.3721%	1
DEHA2B14542g	4	451	0.8869%	0
DEHA2B14960g	4	641	0.6240%	0
DEHA2B15378g	4	333	1.2012%	0
DEHA2B16258g	4	538	0.7435%	0
DEHA2C00110g	4	641	0.6240%	0
DEHA2C00154g	4	650	0.6154%	0
DEHA2C00594g	4	769	0.5202%	0
DEHA2C00638g	4	710	0.5634%	0
DEHA2C01122g	4	229	1.7467%	0
DEHA2C01188g	4	604	0.6623%	0
DEHA2C01210g	4	1373	0.2913%	0
DEHA2C01650g	4	655	0.6107%	0
DEHA2C01936g	4	712	0.5618%	0
DEHA2C02552g	4	1076	0.3717%	0
DEHA2C02860g	4	265	1.5094%	0
DEHA2C03586g	4	556	0.7194%	0
DEHA2C03718g	4	535	0.7477%	0
DEHA2C03916g	4	640	0.6250%	0
DEHA2C03982g	4	616	0.6494%	0
DEHA2C04400g	4	461	0.8677%	0
DEHA2C06644g	4	305	1.3115%	0
DEHA2C07062g	4	698	0.5731%	0
DEHA2C07216g	4	436	0.9174%	0
DEHA2C08206g	4	1179	0.3393%	0
DEHA2C08580g	4	464	0.8621%	0
DEHA2C08690g	4	751	0.5326%	0
DEHA2C08844g	4	518	0.7722%	0
DEHA2C09020g	4	678	0.5900%	0
DEHA2C09174g	4	139	2.8777%	0
DEHA2C09680g	4	642	0.6231%	0
DEHA2C10472g	4	584	0.6849%	0
DEHA2C11022g	4	696	0.5747%	0
DEHA2C11902g	4	399	1.0025%	0
DEHA2C11946g	4	845	0.4734%	0
DEHA2C12078g	4	650	0.6154%	0
DEHA2C12892g	4	963	0.4154%	0
DEHA2C13024g	4	411	0.9732%	0
DEHA2C13288g	4	260	1.5385%	0
DEHA2C13354g	4	516	0.7752%	0
DEHA2C13618g	4	726	0.5510%	0
DEHA2C13794g	4	562	0.7117%	0
DEHA2C14278g	4	658	0.6079%	0
DEHA2C14366g	4	442	0.9050%	0
DEHA2C14630g	4	555	0.7207%	0
DEHA2C14762g	4	560	0.7143%	0
DEHA2C14828g	4	696	0.5747%	0
DEHA2C14982g	4	426	0.9390%	0
DEHA2C15092g	4	471	0.8493%	0
DEHA2C15818g	4	700	0.5714%	0
DEHA2C15972g	4	426	0.9390%	0
DEHA2C16192g	4	542	0.7380%	0
DEHA2C17490g	4	2027	0.1973%	0
DEHA2D00198g	4	175	2.2857%	0
DEHA2D00726g	4	455	0.8791%	0
DEHA2D00968g	4	641	0.6240%	0
DEHA2D01804g	4	763	0.5242%	0
DEHA2D01892g	4	1063	0.3763%	0
DEHA2D02134g	4	340	1.1765%	0
DEHA2D02222g	4	638	0.6270%	0
DEHA2D02684g	4	280	1.4286%	0
DEHA2D03212g	4	1014	0.3945%	0
DEHA2D03388g	4	414	0.9662%	0
DEHA2D03586g	4	313	1.2780%	0
DEHA2D04290g	4	704	0.5682%	0
DEHA2D04422g	4	291	1.3746%	0
DEHA2D05192g	4	570	0.7018%	0
DEHA2D06468g	4	212	1.8868%	0
DEHA2D06732g	4	545	0.7339%	0
DEHA2D07172g	4	714	0.5602%	0
DEHA2D07392g	4	347	1.1527%	0
DEHA2D07414g	4	315	1.2698%	0
DEHA2D07920g	4	268	1.4925%	0
DEHA2D07986g	4	415	0.9639%	0
DEHA2D08162g	4	487	0.8214%	0
DEHA2D08272g	4	623	0.6421%	0
DEHA2D08734g	4	611	0.6547%	0
DEHA2D09130g	4	639	0.6260%	0
DEHA2D09856g	4	436	0.9174%	0
DEHA2D10252g	4	286	1.3986%	0
DEHA2D10560g	4	1175	0.3404%	0
DEHA2D10648g	4	779	0.5135%	0
DEHA2D10890g	4	1886	0.2121%	0
DEHA2D11000g	4	620	0.6452%	0
DEHA2D11198g	4	320	1.2500%	0
DEHA2D11264g	4	951	0.4206%	0
DEHA2D11704g	4	494	0.8097%	0
DEHA2D11924g	4	638	0.6270%	0
DEHA2D12078g	4	543	0.7366%	0
DEHA2D12100g	4	434	0.9217%	1
DEHA2D12474g	4	1206	0.3317%	0
DEHA2D12870g	4	315	1.2698%	0
DEHA2D13068g	4	953	0.4197%	0
DEHA2D13288g	4	953	0.4197%	0
DEHA2D13596g	4	477	0.8386%	0
DEHA2D13882g	4	1147	0.3487%	0
DEHA2D14014g	4	353	1.1331%	0
DEHA2D14278g	4	276	1.4493%	0
DEHA2D14652g	4	667	0.5997%	0
DEHA2D15004g	4	423	0.9456%	0
DEHA2D15862g	4	699	0.5722%	0
DEHA2D16016g	4	613	0.6525%	0
DEHA2D16082g	4	559	0.7156%	0
DEHA2D16632g	4	1032	0.3876%	0
DEHA2D16720g	4	1343	0.2978%	0
DEHA2D16742g	4	454	0.8811%	0
DEHA2D16764g	4	682	0.5865%	0
DEHA2D16808g	4	522	0.7663%	0
DEHA2D17336g	4	304	1.3158%	0
DEHA2D17534g	4	260	1.5385%	0
DEHA2D17644g	4	1140	0.3509%	0
DEHA2D17864g	4	350	1.1429%	0
DEHA2D18084g	4	613	0.6525%	0
DEHA2D18326g	4	1296	0.3086%	0
DEHA2D18414g	4	208	1.9231%	0
DEHA2D18568g	4	644	0.6211%	0
DEHA2D19404g	4	643	0.6221%	0
DEHA2E00154g	4	672	0.5952%	0
DEHA2E00506g	4	711	0.5626%	0
DEHA2E01573g	4	1996	0.2004%	0
DEHA2E01936g	4	918	0.4357%	0
DEHA2E02046g	4	821	0.4872%	0
DEHA2E02156g	4	592	0.6757%	0
DEHA2E02178g	4	362	1.1050%	0
DEHA2E02244g	4	1527	0.2620%	0
DEHA2E02398g	4	495	0.8081%	0
DEHA2E02882g	4	254	1.5748%	0
DEHA2E03938g	4	551	0.7260%	0
DEHA2E04422g	4	853	0.4689%	0
DEHA2E04708g	4	293	1.3652%	0
DEHA2E04950g	4	999	0.4004%	0
DEHA2E05566g	4	306	1.3072%	0
DEHA2E05742g	4	584	0.6849%	0
DEHA2E06776g	4	671	0.5961%	0
DEHA2E06930g	4	375	1.0667%	0
DEHA2E07854g	4	369	1.0840%	0
DEHA2E08668g	4	473	0.8457%	0
DEHA2E09218g	4	404	0.9901%	0
DEHA2E09284g	4	1105	0.3620%	0
DEHA2E09614g	4	535	0.7477%	0
DEHA2E09790g	4	168	2.3810%	0
DEHA2E10120g	4	947	0.4224%	0
DEHA2E10296g	4	866	0.4619%	0
DEHA2E10604g	4	690	0.5797%	0
DEHA2E10824g	4	733	0.5457%	0
DEHA2E11220g	4	991	0.4036%	0
DEHA2E11748g	4	655	0.6107%	0
DEHA2E12386g	4	451	0.8869%	0
DEHA2E12430g	4	985	0.4061%	0
DEHA2E12650g	4	975	0.4103%	0
DEHA2E12980g	4	519	0.7707%	0
DEHA2E13024g	4	522	0.7663%	0
DEHA2E13112g	4	1023	0.3910%	0
DEHA2E13706g	4	732	0.5464%	0
DEHA2E14960g	4	800	0.5000%	2
DEHA2E15840g	4	567	0.7055%	1
DEHA2E16038g	4	788	0.5076%	0
DEHA2E16060g	4	615	0.6504%	0
DEHA2E16082g	4	818	0.4890%	0
DEHA2E16412g	4	564	0.7092%	0
DEHA2E17600g	4	737	0.5427%	0
DEHA2E17666g	4	741	0.5398%	0
DEHA2E17754g	4	614	0.6515%	0
DEHA2E17974g	4	1065	0.3756%	0
DEHA2E17996g	4	682	0.5865%	0
DEHA2E18062g	4	305	1.3115%	0
DEHA2E18084g	4	664	0.6024%	1
DEHA2E18304g	4	739	0.5413%	0
DEHA2E18656g	4	1924	0.2079%	0
DEHA2E19184g	4	1880	0.2128%	0
DEHA2E19888g	4	287	1.3937%	0
DEHA2E20460g	4	591	0.6768%	0
DEHA2E20548g	4	1012	0.3953%	0
DEHA2E20768g	4	822	0.4866%	0
DEHA2E20988g	4	216	1.8519%	0
DEHA2E21142g	4	721	0.5548%	1
DEHA2E21428g	4	575	0.6957%	0
DEHA2E21780g	4	1141	0.3506%	0
DEHA2E21934g	4	532	0.7519%	0
DEHA2E22000g	4	2226	0.1797%	0
DEHA2E22088g	4	530	0.7547%	1
DEHA2E22330g	4	694	0.5764%	0
DEHA2E23936g	4	395	1.0127%	0
DEHA2F00308g	4	642	0.6231%	0
DEHA2F00638g	4	537	0.7449%	0
DEHA2F00814g	4	297	1.3468%	0
DEHA2F01078g	4	486	0.8230%	0
DEHA2F01408g	4	1437	0.2784%	0
DEHA2F02684g	4	627	0.6380%	0
DEHA2F02794g	4	1835	0.2180%	0
DEHA2F02992g	4	347	1.1527%	0
DEHA2F03124g	4	697	0.5739%	0
DEHA2F03322g	4	743	0.5384%	0
DEHA2F03762g	4	548	0.7299%	0
DEHA2F04048g	4	1079	0.3707%	0
DEHA2F04378g	4	271	1.4760%	0
DEHA2F04752g	4	441	0.9070%	0
DEHA2F05060g	4	346	1.1561%	0
DEHA2F05324g	4	794	0.5038%	0
DEHA2F05456g	4	831	0.4813%	0
DEHA2F05566g	4	556	0.7194%	0
DEHA2F05676g	4	1161	0.3445%	0
DEHA2F06204g	4	846	0.4728%	0
DEHA2F07854g	4	334	1.1976%	1
DEHA2F08624g	4	743	0.5384%	0
DEHA2F08690g	4	537	0.7449%	0
DEHA2F09064g	4	421	0.9501%	0
DEHA2F10164g	4	482	0.8299%	0
DEHA2F10384g	4	475	0.8421%	0
DEHA2F10560g	4	339	1.1799%	0
DEHA2F10780g	4	431	0.9281%	0
DEHA2F11440g	4	1470	0.2721%	0
DEHA2F11990g	4	417	0.9592%	0
DEHA2F12342g	4	302	1.3245%	0
DEHA2F12562g	4	437	0.9153%	0
DEHA2F12628g	4	1342	0.2981%	0
DEHA2F13728g	4	910	0.4396%	0
DEHA2F14124g	4	727	0.5502%	0
DEHA2F14278g	4	401	0.9975%	0
DEHA2F14498g	4	504	0.7937%	0
DEHA2F14850g	4	613	0.6525%	0
DEHA2F15158g	4	556	0.7194%	1
DEHA2F15268g	4	700	0.5714%	0
DEHA2F15598g	4	606	0.6601%	0
DEHA2F15708g	4	3791	0.1055%	0
DEHA2F15752g	4	632	0.6329%	0
DEHA2F15818g	4	688	0.5814%	0
DEHA2F15994g	4	351	1.1396%	0
DEHA2F16060g	4	1006	0.3976%	0
DEHA2F16368g	4	752	0.5319%	0
DEHA2F16808g	4	836	0.4785%	0
DEHA2F17490g	4	270	1.4815%	0
DEHA2F18216g	4	757	0.5284%	0
DEHA2F18898g	4	588	0.6803%	0
DEHA2F19778g	4	387	1.0336%	0
DEHA2F19822g	4	524	0.7634%	0
DEHA2F20020g	4	1240	0.3226%	0
DEHA2F20108g	4	860	0.4651%	0
DEHA2F20614g	4	728	0.5495%	0
DEHA2F20878g	4	682	0.5865%	0
DEHA2F21274g	4	203	1.9704%	0
DEHA2F21868g	4	584	0.6849%	0
DEHA2F22220g	4	454	0.8811%	0
DEHA2F22792g	4	746	0.5362%	0
DEHA2F23100g	4	805	0.4969%	0
DEHA2F23254g	4	441	0.9070%	1
DEHA2F23452g	4	2517	0.1589%	0
DEHA2F23804g	4	567	0.7055%	0
DEHA2F23958g	4	915	0.4372%	0
DEHA2F24244g	4	598	0.6689%	0
DEHA2F24442g	4	581	0.6885%	0
DEHA2F24552g	4	299	1.3378%	0
DEHA2F24662g	4	860	0.4651%	0
DEHA2F24728g	4	630	0.6349%	0
DEHA2F24860g	4	503	0.7952%	0
DEHA2F25058g	4	448	0.8929%	0
DEHA2F25300g	4	282	1.4184%	0
DEHA2F25498g	4	1298	0.3082%	0
DEHA2F25674g	4	309	1.2945%	0
DEHA2F25696g	4	373	1.0724%	0
DEHA2F26510g	4	993	0.4028%	0
DEHA2F26642g	4	1051	0.3806%	0
DEHA2F27390g	4	644	0.6211%	0
DEHA2F27434g	4	747	0.5355%	0
DEHA2F27456g	4	325	1.2308%	0
DEHA2G01144g	4	557	0.7181%	0
DEHA2G01166g	4	542	0.7380%	0
DEHA2G01210g	4	982	0.4073%	0
DEHA2G01562g	4	735	0.5442%	0
DEHA2G01628g	4	582	0.6873%	0
DEHA2G02090g	4	1128	0.3546%	0
DEHA2G02420g	4	481	0.8316%	0
DEHA2G03058g	4	513	0.7797%	0
DEHA2G03300g	4	333	1.2012%	0
DEHA2G04004g	4	636	0.6289%	1
DEHA2G04224g	4	941	0.4251%	0
DEHA2G04532g	4	490	0.8163%	0
DEHA2G04950g	4	515	0.7767%	0
DEHA2G05170g	4	165	2.4242%	0
DEHA2G05258g	4	660	0.6061%	0
DEHA2G05456g	4	1380	0.2899%	0
DEHA2G06732g	4	847	0.4723%	0
DEHA2G06908g	4	352	1.1364%	0
DEHA2G07414g	4	485	0.8247%	0
DEHA2G08184g	4	1027	0.3895%	0
DEHA2G08228g	4	378	1.0582%	0
DEHA2G09240g	4	500	0.8000%	0
DEHA2G10208g	4	613	0.6525%	1
DEHA2G10824g	4	322	1.2422%	0
DEHA2G10846g	4	725	0.5517%	0
DEHA2G11220g	4	1047	0.3820%	0
DEHA2G11726g	4	496	0.8065%	0
DEHA2G12298g	4	278	1.4388%	0
DEHA2G13948g	4	1531	0.2613%	0
DEHA2G14674g	4	570	0.7018%	0
DEHA2G15224g	4	453	0.8830%	0
DEHA2G15290g	4	600	0.6667%	0
DEHA2G15950g	4	468	0.8547%	0
DEHA2G15972g	4	371	1.0782%	0
DEHA2G16170g	4	721	0.5548%	0
DEHA2G16962g	4	368	1.0870%	0
DEHA2G17116g	4	824	0.4854%	0
DEHA2G18084g	4	1051	0.3806%	0
DEHA2G18282g	4	601	0.6656%	0
DEHA2G18326g	4	592	0.6757%	0
DEHA2G18370g	4	460	0.8696%	0
DEHA2G18678g	4	445	0.8989%	0
DEHA2G18722g	4	834	0.4796%	0
DEHA2G19030g	4	595	0.6723%	0
DEHA2G19624g	4	183	2.1858%	0
DEHA2G19888g	4	702	0.5698%	0
DEHA2G20812g	4	650	0.6154%	0
DEHA2G21208g	4	1150	0.3478%	0
DEHA2G21340g	4	1684	0.2375%	0
DEHA2G21538g	4	448	0.8929%	0
DEHA2G21912g	4	527	0.7590%	0
DEHA2G22000g	4	966	0.4141%	0
DEHA2G22022g	4	797	0.5019%	0
DEHA2G22374g	4	341	1.1730%	0
DEHA2G23144g	4	948	0.4219%	0
DEHA2G24090g	4	246	1.6260%	0
DEHA2G24387g	4	1662	0.2407%	0
DEHA2G24684g	4	1264	0.3165%	0
DEHA2G24728g	4	1359	0.2943%	0
DEHA2G25080g	4	80	5.0000%	0
DEHA2G25124g	4	169	2.3669%	0
DEHA2A00550g	3	509	0.5894%	0
DEHA2A00704g	3	484	0.6198%	0
DEHA2A00748g	3	572	0.5245%	0
DEHA2A00792g	3	640	0.4688%	0
DEHA2A01386g	3	63	4.7619%	0
DEHA2A01848g	3	575	0.5217%	0
DEHA2A01914g	3	577	0.5199%	0
DEHA2A02046g	3	625	0.4800%	0
DEHA2A02970g	3	852	0.3521%	0
DEHA2A03168g	3	321	0.9346%	0
DEHA2A03278g	3	835	0.3593%	0
DEHA2A03608g	3	642	0.4673%	0
DEHA2A03696g	3	1477	0.2031%	0
DEHA2A04642g	3	1012	0.2964%	0
DEHA2A04708g	3	575	0.5217%	0
DEHA2A04752g	3	257	1.1673%	0
DEHA2A04884g	3	389	0.7712%	0
DEHA2A04950g	3	461	0.6508%	0
DEHA2A05104g	3	1045	0.2871%	0
DEHA2A05192g	3	1102	0.2722%	0
DEHA2A05830g	3	1144	0.2622%	0
DEHA2A06050g	3	410	0.7317%	0
DEHA2A06226g	3	301	0.9967%	0
DEHA2A06314g	3	337	0.8902%	0
DEHA2A06358g	3	1034	0.2901%	0
DEHA2A06402g	3	502	0.5976%	0
DEHA2A06996g	3	232	1.2931%	0
DEHA2A07084g	3	484	0.6198%	0
DEHA2A07590g	3	798	0.3759%	0
DEHA2A07634g	3	683	0.4392%	0
DEHA2A07832g	3	492	0.6098%	0
DEHA2A07876g	3	768	0.3906%	0
DEHA2A08118g	3	509	0.5894%	0
DEHA2A08294g	3	344	0.8721%	0
DEHA2A08448g	3	352	0.8523%	0
DEHA2A08778g	3	808	0.3713%	0
DEHA2A08888g	3	455	0.6593%	0
DEHA2A08910g	3	703	0.4267%	0
DEHA2A09196g	3	1104	0.2717%	0
DEHA2A09262g	3	668	0.4491%	0
DEHA2A09702g	3	237	1.2658%	0
DEHA2A10032g	3	740	0.4054%	0
DEHA2A10142g	3	491	0.6110%	0
DEHA2A10164g	3	553	0.5425%	0
DEHA2A10340g	3	1050	0.2857%	0
DEHA2A10362g	3	547	0.5484%	0
DEHA2A10472g	3	568	0.5282%	0
DEHA2A10670g	3	419	0.7160%	0
DEHA2A11110g	3	931	0.3222%	0
DEHA2A11264g	3	313	0.9585%	0
DEHA2A11286g	3	792	0.3788%	0
DEHA2A11990g	3	444	0.6757%	0
DEHA2A12166g	3	707	0.4243%	0
DEHA2A12298g	3	1026	0.2924%	0
DEHA2A12474g	3	176	1.7045%	0
DEHA2A13090g	3	1046	0.2868%	0
DEHA2A13332g	3	160	1.8750%	0
DEHA2A13750g	3	680	0.4412%	0
DEHA2A14058g	3	579	0.5181%	0
DEHA2A14146g	3	289	1.0381%	0
DEHA2A14212g	3	514	0.5837%	0
DEHA2A14256g	3	529	0.5671%	0
DEHA2A14520g	3	149	2.0134%	0
DEHA2A14762g	3	392	0.7653%	0
DEHA2B00286g	3	364	0.8242%	0
DEHA2B00396g	3	758	0.3958%	0
DEHA2B00506g	3	482	0.6224%	1
DEHA2B00748g	3	632	0.4747%	0
DEHA2B00814g	3	509	0.5894%	0
DEHA2B01298g	3	573	0.5236%	0
DEHA2B01474g	3	459	0.6536%	0
DEHA2B02266g	3	627	0.4785%	0
DEHA2B02442g	3	1115	0.2691%	0
DEHA2B02640g	3	483	0.6211%	0
DEHA2B02816g	3	235	1.2766%	0
DEHA2B02926g	3	412	0.7282%	0
